ticker,timeframe,timestamp,open,high,low,close,volume,candle_pattern,atr_period,atr_multiplier,atr_value,long_stop,short_stop,direction,buy_signal,sell_signal,ema_11,ema_22,ema_50,ema_200,obv,ma_period,ma_value,bb_std,upper_band,lower_band,rsi_14,pp,r1,r2,r3,s1,s2,s3
BTCUSDT,1h,2025-02-15 18:00:00,97410.29000000,97584.91000000,97368.82000000,97540.79000000,178.74962000,,22.0,3.00,1277.57978120,97130.20110286,98194.52834318,1.0,False,False,97563.69474938,97514.44907437,97276.03317567,97254.64382717,59318.42722200,14,60078.76294057,2.0000,,,51.62610790,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 17:00:00,97535.39000000,97584.84000000,97304.38000000,97410.28000000,331.54700000,,22.0,3.00,1307.54691363,97130.20110286,98194.52834318,1.0,False,False,97568.27569926,97511.94041478,97265.22677468,97251.76798624,59139.67760200,14,60150.82660986,2.0000,,,48.69461319,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 16:00:00,97633.21000000,97714.39000000,97455.48000000,97535.39000000,278.61059000,Tweezer Top,22.0,3.00,1329.74533809,97130.20110286,98194.52834318,1.0,False,False,97599.87483911,97521.62235905,97259.30623487,97250.17490067,59471.22460200,14,60261.26296700,2.0000,,,51.47116399,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 15:00:00,97593.62000000,97722.22000000,97548.23000000,97633.22000000,312.88733000,,22.0,3.00,1356.07940181,97130.20110286,98194.52834318,1.0,False,False,97612.77180693,97520.31115515,97248.03750977,97247.30841726,59749.83519200,14,60369.60986271,2.0000,,,53.69420497,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 14:00:00,97716.89000000,97756.00000000,97426.57000000,97593.61000000,673.38862000,,22.0,3.00,1395.79889714,97130.20110286,98194.52834318,1.0,False,False,97608.68216832,97509.55793183,97232.31577547,97243.42990889,59436.94786200,14,60432.19036414,2.0000,,,52.92988207,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 13:00:00,97753.81000000,97962.51000000,97677.28000000,97716.89000000,706.14764000,Shooting Star,22.0,3.00,1415.20408271,97110.79591729,98194.52834318,1.0,False,False,97611.69660199,97501.55297296,97217.56907243,97239.91051099,60110.33648200,14,60491.97692771,2.0000,,,55.58126882,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 12:00:00,97615.59000000,97833.42000000,97531.52000000,97753.82000000,316.93458000,,22.0,3.00,1441.84761046,97084.15238954,98194.52834318,1.0,False,False,97590.65792238,97481.04468467,97197.18862640,97235.11674728,60816.48412200,14,60538.66546986,2.0000,,,56.36667914,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 11:00:00,97653.94000000,97669.83000000,97472.75000000,97615.59000000,236.62887000,,22.0,3.00,1467.37844906,97058.62155094,98194.52834318,1.0,False,False,97558.02550686,97455.06608320,97174.46897850,97229.90364926,60499.54954200,14,60516.54863986,2.0000,,,54.11297793,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 10:00:00,97562.56000000,97731.09000000,97458.00000000,97653.95000000,204.41389000,,22.0,3.00,1509.09932758,97016.90067242,98194.52834318,1.0,False,False,97546.51260823,97439.77809113,97156.46403885,97226.02740453,60736.17841200,14,60548.17415629,2.0000,,,54.84292316,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 09:00:00,97505.51000000,97606.80000000,97441.49000000,97562.55000000,224.44139000,,22.0,3.00,1541.94834318,96984.05165682,98194.52834318,1.0,False,False,97525.02512988,97419.38076647,97136.15848941,97221.72667493,60531.76452200,14,60486.27053557,2.0000,,,53.45374978,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 08:00:00,97346.27000000,97544.00000000,97301.77000000,97505.51000000,208.69423000,,22.0,3.00,1591.75874048,96934.24125952,98244.33874048,1.0,False,False,97517.52015585,97405.74560138,97118.75475429,97218.30131488,60307.32313200,14,60514.11231271,2.0000,,,52.60890682,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 07:00:00,97488.62000000,97526.54000000,97345.50000000,97346.26000000,239.22000000,,22.0,3.00,1632.95249002,96893.04750998,98285.53249002,1.0,False,False,97519.92218703,97396.24423008,97102.96882589,97215.41479543,60098.62890200,14,60631.23514271,2.0000,,,50.26880118,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 06:00:00,97611.18000000,97664.06000000,97439.04000000,97488.61000000,210.60577000,,22.0,3.00,1684.84927526,96841.15072474,98321.56251878,1.0,False,False,97554.65462443,97401.00463294,97093.03857389,97214.09976825,60337.84890200,14,60861.15361700,2.0000,,,52.41715356,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 05:00:00,97527.64000000,97640.97000000,97450.01000000,97611.17000000,221.13608000,,22.0,3.00,1732.93447885,96793.06552115,98321.56251878,1.0,False,False,97567.86354932,97392.66126465,97076.89280139,97211.34087145,60548.45467200,14,60886.93894843,2.0000,,,54.27147584,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 04:00:00,97653.19000000,97780.73000000,97482.21000000,97527.63000000,358.46801000,,22.0,3.00,1788.17516831,96737.82483169,98321.56251878,1.0,False,False,97559.20225918,97371.85090891,97055.08556880,97207.32248825,60327.31859200,14,60826.61121986,2.0000,,,53.22411870,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 03:00:00,97839.05000000,97972.26000000,97642.16000000,97653.19000000,302.29454000,Evening Star,22.0,3.00,1830.68065252,96695.31934748,98321.56251878,1.0,False,False,97565.51671102,97357.01480499,97035.79804099,97204.10331727,60685.78660200,14,60900.70063129,2.0000,,,54.98162687,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 02:00:00,97804.24000000,97918.53000000,97625.30000000,97839.04000000,362.11893000,Hammer,22.0,3.00,1870.69877883,96655.30122117,98321.56251878,1.0,False,False,97547.98205322,97328.80764356,97010.59836920,97199.58988328,60988.08114200,14,60849.59966771,2.0000,,,57.59562292,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 01:00:00,97470.87000000,97833.42000000,97436.93000000,97804.24000000,352.00246000,Bullish Engulfing,22.0,3.00,1917.88967306,96615.83748122,98321.56251878,1.0,False,False,97489.77046386,97280.21408581,96976.78442508,97193.16324894,60625.96221200,14,60733.91722414,2.0000,,,57.24216720,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-15 00:00:00,97500.47000000,97516.20000000,97223.58000000,97470.88000000,490.01632000,Tweezer Top,22.0,3.00,1952.57632416,96615.83748122,98321.56251878,1.0,False,False,97426.87655664,97230.30685588,96943.01072815,97187.02177405,60273.95975200,14,60668.57331343,2.0000,,,53.81807095,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 23:00:00,97134.60000000,97519.99000000,96995.41000000,97500.48000000,257.12757000,,22.0,3.00,2003.75329198,96615.83748122,98321.56251878,1.0,False,False,97418.07586796,97207.39512787,96921.46504358,97184.16892756,60763.97607200,14,60656.93620771,2.0000,,,54.17577922,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 22:00:00,97456.78000000,97538.11000000,96922.23000000,97134.59000000,435.45827000,Tweezer Top,22.0,3.00,2024.23011540,96615.83748122,98321.56251878,1.0,False,False,97401.59504156,97179.48228291,96897.83178005,97180.98992181,60506.84850200,14,60643.21591129,2.0000,,,50.39104787,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 21:00:00,97196.10000000,97492.69000000,96697.56000000,97456.79000000,1072.77905000,,22.0,3.00,2032.63916852,96615.83748122,98321.56251878,1.0,False,False,97454.99604987,97183.75773842,96888.16817924,97181.45625268,60942.30677200,14,60608.33678771,2.0000,,,54.04069799,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 20:00:00,97940.44000000,98264.85000000,97003.28000000,97196.09000000,1052.02168000,,22.0,3.00,2015.84150988,96615.83748122,98321.56251878,1.0,False,False,97454.63725984,97157.75466589,96864.95912533,97178.68907934,59869.52772200,14,60566.94560986,2.0000,,,51.39584169,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 19:00:00,98192.84000000,98450.00000000,97656.00000000,97940.45000000,1025.49335000,,22.0,3.00,1931.60967701,96615.83748122,98321.56251878,1.0,False,False,97506.34671181,97154.10368169,96851.44357943,97178.51419572,60921.54940200,14,60571.81429914,2.0000,,,60.64949333,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 18:00:00,98525.99000000,98738.57000000,98166.66000000,98192.84000000,1370.44479000,Hanging Man,22.0,3.00,1910.16251878,96615.83748122,98321.56251878,1.0,False,False,97419.52605417,97079.21355614,96806.99433777,97170.85654944,61947.04275200,14,60466.54957486,2.0000,,,64.29418943,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 17:00:00,97658.70000000,98826.00000000,97142.00000000,98526.00000000,2618.64400000,Inverted Hammer,22.0,3.00,1919.42121015,96606.57878985,98183.94121015,1.0,False,False,97264.86326500,96973.15389482,96750.42920870,97160.58535898,63317.48754200,14,60318.94121486,2.0000,,,69.40666631,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 16:00:00,96924.57000000,97700.00000000,96494.17000000,97658.70000000,994.97707000,Inverted Hammer,22.0,3.00,1770.25079158,96047.66493732,97310.04701975,1.0,False,False,97012.63591800,96825.26378956,96677.95693150,97146.86259877,60698.84354200,14,60104.50562414,2.0000,,,62.12679920,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 15:00:00,97290.95000000,97409.30000000,96252.82000000,96924.39000000,1660.70388000,,22.0,3.00,1682.28701975,96047.66493732,97310.04701975,1.0,False,False,96883.42310161,96745.88891238,96637.92660218,97141.71850429,59703.86647200,14,60044.60379771,2.0000,,,53.41104363,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 14:00:00,96786.68000000,97568.28000000,96572.00000000,97290.95000000,1394.19724000,,22.0,3.00,1597.18449688,96047.66493732,96887.37019613,1.0,False,False,96875.22972193,96728.88880879,96626.23421859,97143.90271036,61364.57035200,14,60088.56281700,2.0000,,,59.78889682,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 13:00:00,96652.58000000,96980.00000000,96450.34000000,96786.68000000,601.84618000,,22.0,3.00,1530.91518721,96047.66493732,96887.37019613,1.0,False,False,96792.08566631,96675.35917154,96599.10296221,97142.42484815,59970.37311200,14,60047.02195343,2.0000,,,52.55116702,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 12:00:00,96887.55000000,96887.56000000,96516.20000000,96652.58000000,342.62053000,,22.0,3.00,1528.15019613,96047.66493732,96887.37019613,1.0,False,False,96793.16679957,96664.75718787,96591.44675659,97146.00017326,59368.52693200,14,60074.50638486,2.0000,,,50.34413894,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 11:00:00,97017.41000000,97143.20000000,96800.00000000,96887.56000000,399.89281000,,22.0,3.00,1547.86782451,96047.66493732,96907.08782451,1.0,False,False,96821.28415949,96665.91692005,96588.95152216,97150.95916998,59711.14746200,14,60115.82666629,2.0000,,,54.46632750,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 10:00:00,97108.31000000,97196.00000000,96962.26000000,97017.40000000,460.85165000,,22.0,3.00,1572.54724473,96047.66493732,96931.76724473,1.0,False,False,96808.02899139,96644.80805530,96576.76342102,97153.60639782,60111.04027200,14,60156.26273486,2.0000,,,56.85490765,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 09:00:00,96871.96000000,97153.50000000,96831.00000000,97108.31000000,553.35115000,Bullish Engulfing,22.0,3.00,1614.03901829,96047.66493732,96973.25901829,1.0,False,False,96766.15478966,96609.32310818,96558.77825454,97154.97530634,60571.89192200,14,60116.80487343,2.0000,,,58.52354049,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 08:00:00,96944.09000000,97025.56000000,96799.99000000,96871.97000000,344.28951000,,22.0,3.00,1644.82659058,96047.66493732,97004.04659058,1.0,False,False,96697.72374760,96561.80054706,96536.34838737,97155.44430439,60018.54077200,14,59995.81736486,2.0000,,,55.36090533,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 07:00:00,96834.30000000,97075.33000000,96806.51000000,96944.09000000,425.14091000,,22.0,3.00,1690.92738061,96047.66493732,97050.14738061,1.0,False,False,96662.87449712,96532.26059916,96522.64954604,97158.29329237,60362.83028200,14,59975.09575986,2.0000,,,56.58346700,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 06:00:00,96683.30000000,96857.18000000,96611.11000000,96834.29000000,489.84611000,Morning Star,22.0,3.00,1733.04487493,96047.66493732,97092.26487493,1.0,False,False,96606.63139654,96493.03875146,96505.44789486,97160.44608928,59937.68937200,14,59869.35591057,2.0000,,,55.18433272,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 05:00:00,96750.01000000,96908.16000000,96561.36000000,96683.29000000,432.68245000,,22.0,3.00,1780.41796421,96047.66493732,97139.63796421,1.0,False,False,96561.09967585,96460.53863255,96492.02576812,97163.72403993,59447.84326200,14,59735.02229557,2.0000,,,53.26091142,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 04:00:00,97129.98000000,97248.60000000,96750.00000000,96750.00000000,434.86356000,,22.0,3.00,1815.65691489,96047.66493732,97174.87691489,1.0,False,False,96536.66161102,96439.32421660,96484.21906478,97168.55252274,59880.52571200,14,59719.09814557,2.0000,,,54.21545771,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 03:00:00,96528.47000000,97190.00000000,96527.71000000,97129.98000000,455.17130000,Morning Star,22.0,3.00,1830.88819655,96047.66493732,96888.98346112,1.0,True,False,96493.99393322,96409.73604675,96473.37086334,97172.75908076,60315.38927200,14,59559.81397271,2.0000,,,59.89284404,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 02:00:00,96529.28000000,96835.30000000,96441.27000000,96528.47000000,459.07477000,Doji,22.0,3.00,1823.46049162,96047.66493732,96888.98346112,-1.0,False,False,96366.79671986,96341.14138454,96446.57049042,97173.18902127,59860.21797200,14,59494.90042271,2.0000,,,52.59594688,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 01:00:00,96750.83000000,96884.62000000,96356.41000000,96529.27000000,463.70552000,,22.0,3.00,1854.00194360,96047.66493732,96888.98346112,-1.0,False,False,96334.46206384,96323.30056402,96443.22765329,97179.66860942,60319.29274200,14,59368.30154343,2.0000,,,52.60776718,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-14 00:00:00,96608.13000000,96965.51000000,96531.36000000,96750.83000000,427.84311000,,22.0,3.00,1866.82917901,96047.66493732,96888.98346112,-1.0,False,False,96295.50047660,96303.68442726,96439.71572077,97186.20527886,60782.99826200,14,59264.58508271,2.0000,,,55.83475798,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 23:00:00,96411.40000000,96630.00000000,96312.51000000,96608.14000000,408.14428000,Inverted Hammer,22.0,3.00,1893.70437801,96047.66493732,96888.98346112,-1.0,False,False,96204.43457192,96261.09913461,96427.01717876,97190.58090981,60355.15515200,14,59190.69556700,2.0000,,,54.15294862,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 22:00:00,96487.99000000,96600.00000000,96265.16000000,96411.40000000,330.24155000,,22.0,3.00,1938.52506268,96047.66493732,96888.98346112,-1.0,False,False,96123.69348631,96228.04762363,96419.62441055,97196.43458729,59947.01087200,14,59177.45679414,2.0000,,,51.80315793,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 21:00:00,96264.52000000,96774.71000000,96253.33000000,96488.00000000,718.62221000,,22.0,3.00,1983.00149424,96003.18850576,96888.98346112,-1.0,False,False,96066.15218357,96210.58549254,96419.96010077,97204.32438214,60277.25242200,14,59147.61813486,2.0000,,,52.78117914,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 20:00:00,95627.75000000,96291.95000000,95600.00000000,96264.52000000,680.56341000,Bullish Engulfing,22.0,3.00,2002.94727968,95983.24272032,96888.98346112,-1.0,False,False,95981.78262029,96184.16506326,96417.18296203,97211.52362216,59558.63021200,14,59180.73040414,2.0000,,,50.23591244,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 19:00:00,95964.01000000,96361.58000000,95561.46000000,95627.76000000,850.37150000,,22.0,3.00,1999.47572157,95986.71427843,96888.98346112,-1.0,False,False,95925.23514434,96176.51221214,96423.41410334,97221.04124651,58878.06680200,14,59205.35487200,2.0000,,,41.95817500,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 18:00:00,95692.08000000,95981.20000000,95320.75000000,95964.01000000,845.96591000,,22.0,3.00,1980.38599402,96005.80400598,96888.98346112,-1.0,False,False,95984.73017321,96228.77432759,96455.88978102,97237.05412335,59728.43830200,14,59356.34472200,2.0000,,,45.68436531,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 17:00:00,95359.22000000,96023.58000000,95287.00000000,95692.09000000,825.45363000,Tweezer Bottom,22.0,3.00,1980.34008897,96005.84991103,96888.98346112,-1.0,False,False,95988.87420785,96253.98997783,96475.96650678,97249.84853666,58882.47239200,14,59499.90107557,2.0000,,,41.80339550,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 16:00:00,95998.00000000,96002.24000000,95217.36000000,95359.22000000,1167.88640000,,22.0,3.00,1969.41628369,96016.77371631,96888.98346112,-1.0,False,False,96048.23104942,96307.50426143,96507.96146624,97265.50440135,58057.01876200,14,59754.71441986,2.0000,,,36.65880929,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 15:00:00,95857.03000000,96480.06000000,95519.99000000,95998.00000000,1574.35787000,,22.0,3.00,1951.07229720,96035.11770280,96888.98346112,-1.0,False,False,96186.03325931,96397.81704824,96554.84887303,97284.66303854,59224.90516200,14,60041.59902129,2.0000,,,43.51314268,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 14:00:00,96074.67000000,96104.49000000,95336.00000000,95857.03000000,1756.05228000,,22.0,3.00,1906.82764468,96079.36235532,96888.98346112,-1.0,False,False,96223.63991117,96435.89486236,96577.57739846,97297.59432536,57650.54729200,14,60276.93590343,2.0000,,,41.26257284,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 13:00:00,95820.29000000,96301.59000000,95636.79000000,96074.66000000,1318.76591000,,22.0,3.00,1887.84467538,96098.34532462,96888.98346112,-1.0,False,False,96296.96189340,96491.02484925,96606.98749635,97312.07235878,59406.59957200,14,60575.92395200,2.0000,,,43.76205578,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 12:00:00,95925.12000000,96069.81000000,95707.02000000,95820.28000000,779.42863000,,22.0,3.00,1882.77061230,96103.41938770,96888.98346112,-1.0,False,False,96341.42227208,96530.67864441,96628.71514926,97324.50866390,58087.83366200,14,60793.86694629,2.0000,,,39.80439883,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 11:00:00,96155.87000000,96288.74000000,95599.57000000,95925.11000000,881.28275000,,22.0,3.00,1920.59921289,96072.58653888,96888.98346112,-1.0,False,False,96445.65072650,96598.33565817,96661.71250230,97339.62653992,58867.26229200,14,61044.79755129,2.0000,,,40.90597204,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 10:00:00,96262.24000000,96336.00000000,96103.14000000,96155.86000000,421.26729000,,22.0,3.00,1913.60346112,96072.58653888,96888.98346112,-1.0,False,False,96549.75887180,96662.45238752,96691.77791055,97353.84278655,59748.54504200,14,61155.75717914,2.0000,,,43.35858392,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 09:00:00,95943.62000000,96297.76000000,95786.20000000,96262.25000000,640.54269000,Inverted Hammer,22.0,3.00,1971.46172118,96014.72827882,96946.84172118,-1.0,False,False,96628.53864616,96710.69928156,96713.65211098,97365.88281456,60169.81233200,14,61129.68286986,2.0000,,,44.50089739,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 08:00:00,96070.23000000,96175.34000000,95649.85000000,95943.62000000,1211.55455000,,22.0,3.00,1992.26085076,95993.92914924,96967.64085076,-1.0,False,True,96701.79637540,96753.40873695,96732.07668694,97376.97460164,59529.26964200,14,61140.53133129,2.0000,,,40.11313658,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 07:00:00,96056.72000000,96231.67000000,95901.00000000,96070.23000000,837.45143000,Doji,22.0,3.00,2012.06041508,95974.12958492,96987.44041508,1.0,False,False,96853.43165047,96830.53147380,96764.25859253,97391.38017552,60740.82419200,14,61145.84758057,2.0000,,,41.31844335,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 06:00:00,96666.37000000,96757.50000000,95800.00000000,96056.72000000,1088.55194000,,22.0,3.00,2060.63424437,95964.21602971,96997.35397029,1.0,False,False,97010.07198057,96902.94113798,96792.58629019,97404.65806673,59903.37276200,14,61149.51230414,2.0000,,,41.14321266,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 05:00:00,96927.46000000,96929.67000000,96503.38000000,96666.38000000,746.30255000,,22.0,3.00,2021.97397029,95964.21602971,96997.35397029,1.0,False,False,97200.74237668,96983.53362731,96822.62164897,97418.20518298,60991.92470200,14,61031.40122129,2.0000,,,47.02772066,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 04:00:00,97498.43000000,97564.83000000,96767.28000000,96927.46000000,711.63196000,Bearish Engulfing,22.0,3.00,2057.35987364,95944.79632286,97032.73987364,1.0,False,False,97307.61485202,97013.73873467,96828.99885913,97425.76121497,61738.22725200,14,60675.47791486,2.0000,,,49.86366271,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 03:00:00,97473.67000000,97631.03000000,97430.00000000,97498.42000000,376.45603000,,22.0,3.00,2041.39367714,95944.79632286,97016.77367714,1.0,False,False,97383.64582242,97021.95575702,96824.98003705,97430.76926738,62449.85921200,14,60100.71795843,2.0000,,,56.82203393,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 02:00:00,97986.18000000,97986.19000000,97367.45000000,97473.66000000,446.21833000,,22.0,3.00,2109.88432844,95876.30567156,97085.26432844,1.0,False,False,97360.69098691,96976.57821007,96797.49269163,97430.08936052,62073.40318200,14,59274.03773414,2.0000,,,56.57803204,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 01:00:00,97818.91000000,98083.91000000,97743.57000000,97986.19000000,683.24154000,,22.0,3.00,2121.96358217,95864.22641783,97097.34358217,1.0,False,False,97338.09718429,96929.23708722,96769.89402598,97429.65146465,62519.62151200,14,58917.19197843,2.0000,,,63.47249691,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
BTCUSDT,1h,2025-02-13 00:00:00,97870.00000000,97870.00000000,97534.07000000,97818.91000000,621.42152000,,22.0,3.00,2174.38946704,95695.60053296,97149.76946704,1.0,False,False,97208.47862115,96828.57490505,96720.24929235,97424.05811253,61836.37997200,14,58562.16285343,2.0000,,,62.07176372,100424.75000000,111592.81000000,120756.06000000,131924.12000000,91261.50000000,80093.44000000,70930.19000000
